DEPT.F,GR son ,DTC .uspf ,PHISD,DEPT,NPHI,NPHD,DPHD,CALI,GR,GRTO,GRTC,POTA,URAN,THOR,4ms,8ms,16ms,32ms,64ms,128ms,256ms,512ms,1024ms,2048ms,CBW,BVI,FF,PHIe,PHItmri,PHIs,PHIr
5068,23.21430016,52.26599884,6.024741471,5068,5.7976,4.4613,6.1625,7.8751,28.1317,19.1403,9.6288,0.2788,1.5048,1.8387,0.1293,0.5473,0.6891,0.2614,0.4661,1.2341,0.8046,0.7199,1.0526,0.5185,0.513,1.5441,4.7983,6.3423,6.8554,6.024741471,3.009361307
5068.5,28.23810005,51.9382019,5.799451481,5068.5,5.6796,4.3451,6.8244,7.8676,26.4742,18.6775,9.3967,0.2743,1.4651,1.7837,0.103,0.2872,0.7137,0.4226,0.3616,1.0247,0.9496,0.6413,0.8169,0.6592,0.8314,1.5699,4.3279,5.8978,6.7291,5.799451481,2.832946194
5069,29.65279961,51.07550049,5.206529545,5069,5.9855,4.6461,8.5763,7.8664,24.0382,17.7432,8.9018,0.2564,1.4038,1.7065,0.0252,0.0818,0.6924,0.8275,0.2497,0.6381,1.1877,0.6773,0.6684,0.5545,1.1882,1.8054,3.8852,5.6906,6.8788,5.206529545,3.088939844
5069.5,28.84930038,51.29290009,5.355945076,5069.5,6.7103,5.3582,9.4243,7.8718,21.5928,16.9189,8.3411,0.2342,1.3677,1.6275,0.0037,0.0816,0.8012,0.9643,0.2033,0.484,1.2822,0.6807,0.6484,0.4903,1.2527,2.1497,3.6569,5.8067,7.0594,5.355945076,3.389645211
5070,26.57349968,51.74330139,5.665499238,5070,6.6218,5.2713,7.6465,7.8723,19.9476,15.4043,7.5572,0.2074,1.2579,1.4974,0.0144,0.1671,1.1091,1.1592,0.1301,0.4456,1.279,0.7914,0.6833,0.375,0.9066,2.559,3.6399,6.1988,7.1054,5.665499238,3.32140632
5070.5,23.82220078,51.64160156,5.595602448,5070.5,6.2438,4.9001,5.8683,7.9035,18.769,13.9586,6.8176,0.1805,1.1535,1.3823,0.0227,0.1809,1.3675,1.2275,0.0713,0.4821,1.2875,0.8262,0.7429,0.3721,0.4421,2.8605,3.802,6.6625,7.1046,5.595602448,3.584508923
5071,22.76300049,51.92900085,5.793127735,5071,6.6218,5.2714,6.2505,7.8764,17.6457,13.2905,6.4842,0.1672,1.1068,1.3355,0.0055,0.1648,1.4649,1.2624,0.1733,0.586,1.1175,1.0663,0.9229,0.3092,0.1163,2.9825,4.1313,7.1138,7.2301,5.793127735,4.333483327
5071.5,22.29000092,52.43989944,6.144260787,5071.5,7.3698,6.0047,6.9487,7.887,16.8722,13.0534,6.2007,0.159,1.1122,1.2816,0.0003,0.2586,1.3956,0.9837,0.3242,0.8379,0.9887,1.0615,1.1303,0.3867,0.0191,2.8266,4.7146,7.5412,7.5603,6.144260787,4.971245671
5072,20.74620056,52.92359924,6.476700511,5072,7.4765,6.1092,6.8193,7.9023,16.957,12.9003,5.8923,0.1539,1.1328,1.2044,0.0001,0.2804,1.2104,0.6304,0.3648,1.0742,1.292,1.2231,1.3554,0.5915,0.0063,2.4212,5.7065,8.1277,8.134,6.476700511,5.787020891
5072.5,18.57780075,53.57939911,6.927422068,5072.5,7.446,6.0793,7.0951,7.8889,17.3147,12.9393,5.79,0.1601,1.1479,1.1415,0.0033,0.2608,0.986,0.4803,0.2907,1.1802,1.6974,1.5109,1.4775,0.7339,0.0398,1.8973,6.9067,8.804,8.8438,6.927422068,6.727526179
5073,17.21710014,53.20479965,6.669965397,5073,8.4546,7.0652,8.4857,7.8635,15.98,13.1055,5.8004,0.1711,1.1725,1.0927,0.1125,0.2777,0.4959,0.4037,0.4173,1.0549,2.1061,2.332,1.7033,0.7042,0.1536,1.3551,8.1085,9.4636,9.6172,6.669965397,7.467627309
5073.5,17.11219978,52.77180099,6.372371818,5073.5,9.6275,8.2076,10.684,7.8307,16.9418,13.8376,6.1159,0.1848,1.2446,1.1312,0.2006,0.2737,0.3731,0.3813,0.5498,0.9205,2.1704,2.6938,1.7484,0.6049,0.2758,0.9567,8.9087,9.8653,10.1412,6.372371818,7.661541795
5074,18.21640015,53.24860001,6.700068733,5074,11.1601,9.6942,13.0981,7.8089,20.1198,14.3823,6.2218,0.19,1.3137,1.1415,0.2907,0.3356,0.5518,0.1464,0.7863,0.7839,2.1792,3.5907,1.6989,0.188,0.3057,0.5714,9.6095,10.1808,10.4866,6.700068733,7.453255446
5074.5,18.43869972,53.82400131,7.095533548,5074.5,10.2116,8.7749,14.1433,7.8072,21.028,14.7211,6.2921,0.1954,1.3543,1.139,0.1833,0.2944,0.9935,0.0642,0.6097,0.9902,2.2779,3.5612,1.4704,0.0652,0.2019,0.2971,9.8135,10.1106,10.3125,7.095533548,6.965006653
5075,16.63010025,54.63629913,7.653813837,5075,8.8885,7.4882,12.4853,7.8346,20.6578,15.3257,6.5041,0.2072,1.408,1.1523,0.0616,0.1559,1.1013,0.0355,0.5475,1.716,2.0939,2.7469,1.1076,0.0367,0.0889,0.2078,9.2428,9.4506,9.5395,7.653813837,6.381680844
5075.5,16.88990021,55.26200104,8.08384951,5075.5,7.4056,6.0398,9.6599,7.8539,21.8328,17.049,7.1589,0.2379,1.5732,1.2217,0.0141,0.1085,0.7712,0.0425,0.8823,2.2817,1.484,2.0238,0.9526,0.0503,0.0291,0.4007,8.0636,8.4643,8.4934,8.08384951,6.185295951
5076,18.58939934,54.99480057,7.900206576,5076,7.2091,5.8474,8.335,7.8736,25.1571,19.2898,8.2681,0.2855,1.748,1.3603,0,0.0507,0.3056,0.2786,1.6315,2.31,1.0697,1.2559,0.5026,0.0306,0.0404,0.7939,6.8294,7.6233,7.6637,7.900206576,6.468595838
5076.5,20.38059998,53.87469864,7.130377071,5076.5,7.2916,5.9282,7.6633,7.8916,29.66,22.313,9.7967,0.3441,1.9899,1.5839,0.0055,0.0386,0.3396,0.4463,1.865,2.2737,1.1209,0.8773,0.2033,0.0077,0.1531,1.1402,6.2371,7.3773,7.5304,7.130377071,7.067942265
5077,21.67130089,52.81629944,6.402954941,5077,7.5037,6.1358,7.1653,7.8881,35.2781,25.0608,11.2293,0.3971,2.2011,1.8029,0.1041,0.1544,0.8361,0.5839,1.5668,3.0112,1.0528,0.2822,0.0525,0.0005,0.3544,1.4432,6.218,7.6612,8.0155,6.402954941,7.846780376
5077.5,23.05780029,52.63809967,6.280480873,5077.5,8.5324,7.141,8.4705,7.8775,39.8194,28.2877,12.8353,0.4555,2.4609,2.0533,0.2432,0.3671,1.1128,0.6366,1.6895,3.3361,0.8985,0.0679,0.0116,0.0001,0.5825,1.5633,6.6157,8.179,8.7615,6.280480873,8.573628551
5078,25.42350006,53.85620117,7.117664036,5078,9.9934,8.5631,10.2863,7.8935,43.5755,32.4504,14.4447,0.514,2.8597,2.3039,0.4913,0.3591,1.0026,0.9775,2.5819,3.223,0.441,0.0038,0.0001,0,1.051,1.433,7.0585,8.4914,9.5424,7.117664036,8.89795469
5078.5,29.24810028,55.96289825,8.565565811,5078.5,11.2297,9.7615,10.5962,7.8801,48.4647,35.2367,15.367,0.5486,3.139,2.4428,0.5114,0.134,0.4947,1.6599,3.2041,2.6187,0.378,0.0124,0,0,1.6659,1.4052,6.9741,8.3793,10.0452,8.565565811,8.584878744
5079,34.98550034,58.16699982,10.08041225,5079,10.9943,9.5337,9.9613,7.8911,51.9469,36.7678,15.6947,0.5531,3.326,2.5288,0.1932,0.011,0.1628,1.942,3.4875,1.9116,0.4031,0.0333,0.0005,0,2.1001,1.6518,6.2671,7.9189,10.019,10.08041225,7.697452344
5079.5,38.75770187,59.52339935,11.0126456,5079.5,10.0254,8.5941,8.7799,7.9118,52.1476,37.1762,15.8233,0.5469,3.363,2.6004,0.0645,0.0387,0.3017,1.7084,3.1279,1.7544,0.4014,0.0503,0.0058,0.0033,1.9724,1.8391,5.4351,7.2742,9.2467,11.0126456,6.483094456
5080,42.26259995,59.05350113,10.6896915,5080,8.789,7.3912,6.802,7.9,51.8836,37.0354,15.603,0.5374,3.3739,2.5735,0.2089,0.2013,0.8096,0.8385,2.5699,1.6637,0.26,0.0834,0.048,0.0608,1.3809,1.6564,4.9058,6.5622,7.9431,10.6896915,5.432862038
5080.5,50.49639893,57.70230103,9.761031633,5080.5,7.4695,6.1024,5.4107,7.8923,52.5902,36.1926,14.9101,0.518,3.3331,2.4377,0.2947,0.2942,0.9391,0.4933,2.2507,1.5554,0.1501,0.0766,0.1028,0.1966,0.8136,1.2414,4.7479,5.9892,6.8028,9.761031633,4.891448939
5081,54.58340073,56.03419876,8.614569595,5081,6.6644,5.3132,5.3003,7.8946,49.7994,33.6035,13.4918,0.4827,3.1238,2.1398,0.3124,0.2602,0.7226,0.3271,1.6705,1.5604,0.1113,0.0502,0.2439,0.5456,0.5084,0.7575,4.8163,5.5738,6.0822,8.614569595,4.609474861
5081.5,49.57960129,54.66630173,7.674434177,5081.5,6.6818,5.3303,5.5446,7.8864,43.439,28.4279,11.1212,0.4074,2.6712,1.7187,0.2982,0.1412,0.47,0.2713,1.3291,1.6075,0.2212,0.132,0.4536,0.7454,0.5351,0.3688,5.145,5.5137,6.0488,7.674434177,4.380237544
5082,49.09500122,53.19639969,6.664192226,5082,7.298,5.9344,5.9836,7.8712,35.1746,22.9238,8.8669,0.3266,2.1649,1.3616,0.1357,0.0219,0.1876,0.1355,0.8155,1.6259,0.5341,0.6552,1.0598,0.6843,0.7694,0.1332,5.6957,5.8289,6.5982,6.664192226,4.221928612
5082.5,53.72900009,52.13190079,5.932577861,5082.5,7.4204,6.0542,6.4313,7.8624,25.9128,18.4349,7.1395,0.2594,1.739,1.1134,0.1149,0.01,0.0515,0.0336,0.579,1.6926,0.7345,0.9561,1.4272,0.7223,0.9978,0.1054,6.269,6.3744,7.3721,5.932577861,4.251529792
5083,51.19509888,51.80810165,5.710035501,5083,7.5329,6.1644,6.4473,7.8685,21.0718,16.0912,6.2806,0.219,1.5166,1.023,0.4041,0.1278,0.0011,0.0279,0.3858,1.4128,1.0878,1.5085,1.6861,0.7503,0.9143,0.2886,6.71,6.9986,7.9129,5.710035501,4.355831831
5083.5,41.15090179,51.43939972,5.456632109,5083.5,7.6836,6.3118,6.6952,7.8707,22.0978,16.0353,6.4486,0.2139,1.485,1.1024,0.5088,0.3233,0.0292,0.1271,0.4038,1.0761,1.4111,1.799,1.5982,0.7223,0.6652,0.7178,6.8065,7.5243,8.1895,5.456632109,4.308719336
5084,29.50959969,51.66790009,5.613677035,5084,7.9538,6.576,7.4618,7.8542,24.576,16.5266,6.8664,0.2165,1.5037,1.2273,0.3832,0.3309,0.2952,0.6299,0.3118,0.6943,1.92,1.7701,1.2648,0.7523,0.4717,1.3547,6.5459,7.9006,8.3723,5.613677035,4.010659072
5084.5,21.92280006,52.07569885,5.893951101,5084.5,8.0301,6.6506,8.6176,7.8485,23.5128,17.2776,7.4352,0.2239,1.5422,1.3789,0.3374,0.1899,0.5751,1.004,0.23,0.6106,2.009,1.6019,1.1241,0.7329,0.3686,1.8993,6.1112,8.0106,8.3792,5.893951101,3.666659708
5085,20.75029945,52.40919876,6.12316066,5085,7.5646,6.1954,9.9098,7.879,21.105,17.2618,7.5446,0.2184,1.5307,1.4409,0.1889,0.2015,0.9757,1.0239,0.3233,0.8965,1.4423,1.1132,1.1699,0.7581,0.2721,2.2507,5.6266,7.8774,8.1495,6.12316066,3.538798084
5085.5,22.30249977,52.65579987,6.292645956,5085.5,7.3534,5.9887,10.0906,7.8717,22.8792,17.0967,7.4427,0.206,1.5227,1.4665,0.0938,0.3283,1.2768,0.7848,0.4259,1.0575,0.9944,0.9165,1.2138,0.684,0.3111,2.2975,5.2387,7.5362,7.8473,6.292645956,3.279252601
5086,23.61899948,52.77799988,6.376632219,5086,7.535,6.1664,9.2682,7.8737,25.5693,17.3001,7.4619,0.1948,1.5495,1.5256,0.1259,0.268,1.1771,0.7495,0.437,0.8568,0.8449,1.0788,1.1049,0.4146,0.5356,2.141,4.7844,6.9255,7.4611,6.376632219,3.152408743
5086.5,22.89539909,52.20429993,5.982336719,5086.5,7.2917,5.9283,8.1036,7.8961,25.5086,17.1334,7.2324,0.1806,1.552,1.5178,0.1235,0.0972,0.9578,0.8334,0.294,0.5982,1.0248,1.3223,0.9491,0.2449,0.7243,1.8988,4.3882,6.287,7.0113,5.982336719,3.187496736
5087,21.14249992,52.02339935,5.858006428,5087,6.5395,5.1906,7.0984,7.8729,24.0811,16.6106,6.9543,0.1677,1.514,1.4876,0.2858,0.0779,0.7038,0.7654,0.1267,0.3226,1.2531,1.6363,0.6889,0.1364,0.7877,1.5429,4.2201,5.763,6.5507,5.858006428,3.293457337
5087.5,21.61969948,51.97119904,5.822129921,5087.5,6.7727,5.4195,6.8771,7.865,21.3474,15.4187,6.4345,0.1488,1.4196,1.4065,0.4791,0.2185,0.3603,0.7074,0.2814,0.3829,1.0345,1.5762,0.7681,0.1144,0.7979,1.2401,4.2049,5.445,6.2429,5.822129921,3.296286357
5088,22.64640045,51.79449844,5.700686216,5088,6.5509,5.2018,6.5702,7.8972,18.4942,13.9294,6.0124,0.1364,1.2648,1.327,0.5444,0.2996,0.094,0.5964,0.656,0.6064,0.5762,1.2315,1.0238,0.1977,0.9286,1.169,4.1058,5.2748,6.2034,5.700686216,3.216038924
5088.5,21.45730019,50.60710144,4.884605801,5088.5,6.0851,4.7441,6.378,7.8775,18.2266,13.8636,6.2125,0.1408,1.2398,1.3717,0.2867,0.1556,0.1375,0.6712,0.6899,0.5406,0.5418,1.2046,1.0012,0.2419,1.2889,1.4126,3.8173,5.2299,6.5188,4.884605801,3.22392085
5089,21.74130058,50.33449936,4.697250419,5089,6.0006,4.6609,7.1086,7.8779,19.9449,14.4809,6.7754,0.1579,1.2578,1.4755,0.0073,0.0194,0.392,0.8929,0.3941,0.1383,0.8529,1.7554,0.7421,0.0606,1.5481,1.6558,3.6367,5.2926,6.8407,4.697250419,3.24405409
5089.5,21.57220078,50.2356987,4.629346186,5089.5,6.2337,4.8902,8.003,7.8764,21.4474,15.8863,7.575,0.1848,1.3643,1.6103,0.0043,0.0171,0.5539,0.9253,0.2366,0.0968,1.0242,1.8578,0.6335,0.024,1.3062,1.7275,3.6795,5.407,6.7132,4.629346186,3.231182842
5090,19.32889938,50.24629974,4.636632126,5090,6.4025,5.0561,8.5922,7.8862,22.6729,15.967,7.6551,0.1995,1.3609,1.5668,0.0229,0.0645,0.7259,0.8554,0.1245,0.2077,1.2036,1.6303,0.594,0.1236,0.8113,1.7127,3.8493,5.5621,6.3734,4.636632126,3.37797932
5090.5,17.92490005,50.27799988,4.65841916,5090.5,6.154,4.8118,8.4969,7.8871,22.0466,14.7974,7.1,0.1959,1.2492,1.4015,0.0483,0.1929,0.9002,0.6646,0.0517,0.3911,1.395,1.1595,0.4947,0.423,0.3806,1.6252,4.1011,5.7263,6.1069,4.65841916,3.604982951
5091,20.08250046,50.69990158,4.948385966,5091,6.4481,5.1008,7.1625,7.8844,19.084,13.117,6.3999,0.1862,1.0796,1.218,0.0263,0.4432,1.101,0.3783,0.0071,0.5097,1.6712,0.6872,0.2858,0.7896,0.2706,1.5969,4.2904,5.8872,6.1579,4.948385966,3.670810552
5091.5,21.6371994,51.10179901,5.224604131,5091.5,6.5739,5.2244,5.6586,7.8938,16.5296,11.9701,6.0614,0.1806,0.9505,1.1331,0.0182,0.622,1.1761,0.227,0.0048,0.4925,1.7057,0.6782,0.3192,0.7651,0.4554,1.7227,4.252,5.9746,6.4301,5.224604131,3.694335643
5092,22.0394001,51.69290161,5.630860214,5092,6.6322,5.2816,4.8596,7.876,15.7855,11.487,6.074,0.186,0.8763,1.112,0.0227,0.6619,1.1837,0.139,0.0718,0.5648,1.226,0.8473,0.6909,0.534,0.5372,1.8721,4.069,5.9411,6.4783,5.630860214,3.773735946
5092.5,21.92200089,52.2983017,6.046942747,5092.5,6.6736,5.3222,4.785,7.8646,16.7134,11.4449,6.1471,0.191,0.8612,1.1123,0.0283,0.6922,1.0021,0.1145,0.1841,0.7619,0.8162,0.9149,0.9791,0.3757,0.3704,1.9544,3.9399,5.8942,6.2646,6.046942747,3.722397355
5093,18.00489998,52.75,6.357388316,5093,6.8714,5.5163,5.7958,7.876,17.4022,11.6838,6.327,0.2016,0.8707,1.1207,0.0171,0.6468,0.8229,0.2311,0.3728,0.8534,0.7387,0.7872,1.025,0.415,0.1526,2.0785,3.858,5.9366,6.0892,6.357388316,3.749142035
5093.5,14.37679958,52.68230057,6.310859497,5093.5,6.5833,5.2336,6.5889,7.8803,16.3396,11.4067,6.0515,0.1988,0.8642,1.0439,0.0234,0.5259,0.7762,0.4757,0.4455,0.6895,0.8795,0.9247,0.8938,0.3819,0.103,2.2503,3.7868,6.0371,6.1401,6.310859497,3.97019339
5094,14.74400043,52.63140106,6.275877019,5094,6.9807,5.6235,6.5768,7.8719,14.7069,11.4798,5.9877,0.2025,0.8784,1.0051,0.0989,0.384,0.9835,0.7704,0.3023,0.5121,1.1406,0.9296,0.618,0.4768,0.2404,2.3797,3.7343,6.114,6.3543,6.275877019,4.273983025
5094.5,15.13869953,52.08100128,5.897595383,5094.5,7.3719,6.0068,7.2425,7.8753,14.5507,11.8345,6.1217,0.21,0.9125,1.0134,0.1552,0.3708,1.1428,0.8251,0.1585,0.5288,1.2869,0.628,0.4789,0.6752,0.466,2.3059,3.8168,6.1227,6.5887,5.897595383,4.612050228
5095,14.43340015,51.61719894,5.578830889,5095,7.6313,6.2607,7.9851,7.8697,16.0148,12.8993,6.7132,0.2309,0.9899,1.1085,0.2543,0.8046,1.2093,0.4875,0.1238,0.8284,1.27,0.2157,0.2858,0.9384,0.5287,1.9934,4.1724,6.1657,6.6945,5.578830889,4.456300414
5095.5,14.13609982,52.3993988,6.116425295,5095.5,6.8426,5.488,7.4188,7.8374,17.9116,14.5484,7.7072,0.2628,1.1097,1.2835,0.2408,1.0325,1.3119,0.2278,0.1469,1.0107,1.1517,0.156,0.2859,0.9568,0.3256,1.6696,4.5707,6.2403,6.5659,6.116425295,3.538084389
5096,14.38090038,53.37639999,6.787903776,5096,5.2663,3.9377,6.3374,7.8528,20.06,15.3589,8.1597,0.272,1.181,1.3885,0.0448,0.7272,1.5006,0.1051,0.0946,0.9916,1.104,0.3134,0.5951,0.8127,0.1067,1.3967,4.8066,6.2033,6.3101,6.787903776,2.848733941
5096.5,14.43420029,53.51900101,6.885911345,5096.5,5.1395,3.8127,5.428,7.8488,21.5,15.5336,8.2515,0.2692,1.2026,1.4318,0.0052,0.3685,1.2648,0.2138,0.1093,0.907,0.9682,0.5949,0.9459,0.6764,0.0505,1.1666,4.8475,6.0142,6.0647,6.885911345,3.190084488
5097,15.73989964,53.12269974,6.613539339,5097,5.8907,4.5529,4.7632,7.8643,21.2466,14.9082,7.7583,0.2541,1.1774,1.3419,0.0016,0.0767,0.5051,0.3803,0.1156,0.6461,0.9492,1.1144,1.2798,0.6633,0.1212,0.9419,4.9042,5.8461,5.9673,6.613539339,3.635596419
5097.5,18.67020035,53.25569916,6.704947875,5097.5,7.4376,6.0711,4.8102,7.8602,19.9324,13.8573,6.96,0.2336,1.1229,1.1767,0.0011,0.0244,0.2078,0.4334,0.1587,0.4228,1.0191,1.5412,1.3809,0.614,0.2559,0.8315,5.0846,5.9161,6.172,6.704947875,3.146543594
5098,19.7378006,53.43130112,6.825636506,5098,7.5242,6.1559,5.0818,7.8736,17.9616,13.3932,6.5958,0.228,1.0962,1.0839,0.008,0.0106,0.3149,0.4031,0.1272,0.3324,1.1086,1.8176,1.4519,0.5346,0.4152,0.8706,5.234,6.1046,6.5197,6.825636506,3.221428763
5098.5,18.65859985,53.73490143,7.034296514,5098.5,6.5207,5.1721,5.3323,7.8699,16.8472,13.0313,6.2749,0.2267,1.0762,0.9849,0.0307,0.0758,0.5834,0.3477,0.0567,0.402,1.1678,1.7881,1.389,0.4363,0.5775,1.0123,5.1438,6.1562,6.7337,7.034296514,3.341411439
5099,18.52370071,54.93310165,7.857801824,5099,5.8539,4.5167,6.4531,7.8668,17.4123,13.1551,6.2493,0.2319,1.0914,0.9517,0.1345,0.4508,0.5915,0.1297,0.0708,0.788,1.106,1.1698,1.186,0.4314,0.7781,1.126,4.7216,5.8476,6.6257,7.857801824,3.410319099
5099.5,18.33130074,54.86780167,7.812922107,5099.5,4.9485,3.6242,7.5677,7.8647,17.452,13.8232,6.3958,0.2458,1.1618,0.9336,0.2348,0.7325,0.3873,0.0206,0.1107,1.0302,1.0475,0.6454,0.9536,0.4952,0.9784,1.1733,4.1059,5.2792,6.2576,7.812922107,3.382410669
5100,18.16640091,54.33710098,7.44817937,5100,4.0188,2.7049,7.2469,7.8636,18.4608,14.4568,6.6424,0.2576,1.223,0.9587,0.3377,0.7923,0.2584,0.0095,0.1752,1.0688,0.889,0.2816,0.6001,0.5675,1.0526,1.1748,3.4992,4.674,5.7266,7.44817937,3.324053725
5100.5,18.59280014,53.08380127,6.586804996,5100.5,3.9975,2.6839,6.2278,7.8789,20.9085,15.1748,6.8086,0.2646,1.3127,0.9801,0.4326,0.6398,0.2653,0.0551,0.2367,1.0202,0.8064,0.1823,0.4058,0.6731,0.9746,1.2164,3.1281,4.3445,5.3191,6.586804996,3.298014104
5101,18.21310043,51.1515007,5.258763369,5101,4.4192,3.1012,5.4867,7.8828,21.0477,15.4032,6.6879,0.2557,1.3817,0.9829,0.241,0.5416,0.4054,0.2052,0.4387,0.7185,0.719,0.3356,0.3969,0.5538,0.8369,1.3978,2.9102,4.308,5.1449,5.258763369,3.543891411
5101.5,18.43619919,50.3730011,4.723712095,5101.5,4.8085,3.4859,5.0715,7.857,19.564,15.1497,6.1905,0.2364,1.4246,0.911,0.1636,0.3511,0.4053,0.4095,0.5656,0.5569,0.5634,0.5393,0.6222,0.3267,0.8647,1.4861,2.8793,4.3653,5.2301,4.723712095,3.905879851
5102,19.92429924,49.94800186,4.4316164,5102,5.1485,3.8216,4.8704,7.8548,19.7183,15.0584,5.6563,0.217,1.4999,0.8276,0.174,0.0756,0.311,0.7114,0.5507,0.4878,0.4844,0.7453,0.8882,0.1594,1.039,1.4579,3.0145,4.4724,5.5114,4.4316164,4.13290882
5102.5,20.77359962,50.16419983,4.580206068,5102.5,5.1952,3.8676,4.9357,7.8897,20.0216,14.8438,5.2981,0.2055,1.507,0.7648,0.1748,0.0286,0.238,0.6847,0.492,0.4997,0.5678,0.8984,0.9952,0.1458,1.1542,1.3377,3.3818,4.7195,5.8737,4.580206068,4.620223296
5103,20.80859947,50.67910004,4.934089372,5103,5.5599,4.2271,5.0106,7.8858,20.0921,15.0209,5.2701,0.2065,1.5239,0.7508,0.3025,0.0141,0.2068,0.7251,0.2404,0.2564,1.098,1.7226,0.8061,0.066,1.2402,1.1817,4.1207,5.3024,6.5426,4.934089372,5.273486139
5103.5,18.0890007,50.5992012,4.879176084,5103.5,6.4674,5.1198,5.4627,7.8788,22.1602,15.3356,5.4614,0.2163,1.5356,0.767,0.3965,0.0313,0.3236,0.7742,0.1252,0.0745,1.4455,2.5465,0.5815,0.0174,1.2782,1.0671,5.1632,6.2303,7.5085,4.879176084,5.825542582
5104,15.24359989,50.14749908,4.568727893,5104,8.0297,6.6502,6.8494,7.8622,23.3308,15.5911,5.7863,0.2288,1.5193,0.8141,0.4807,0.0577,0.7391,0.7267,0.0149,0.0547,1.9766,3.1471,0.6329,0.0193,1.1462,0.9463,6.4104,7.3567,8.5029,4.568727893,6.202834175
5104.5,15.52340031,50.42219925,4.757525257,5104.5,9.2258,7.8167,8.0492,7.8379,22.4279,15.5951,5.9914,0.2395,1.4819,0.8307,0.3837,0.0466,0.8861,0.7654,0.0014,0.1372,2.34,3.0082,0.8324,0.1167,0.9239,0.9347,7.3037,8.2384,9.1623,4.757525257,6.372822328
5105,18.46619987,50.73490143,4.972440844,5105,9.3326,7.9208,8.9118,7.8201,21.3885,16.144,6.2857,0.2523,1.5142,0.8667,0.1807,0.0172,0.8898,1.0102,0.0138,0.3312,2.8421,2.5976,0.8059,0.3925,0.7947,1.0798,7.7504,8.8301,9.6249,4.972440844,6.482266553
5105.5,20.3647995,51.13550186,5.247767602,5105.5,8.888,7.4877,9.6219,7.8036,22.5385,17.3167,6.8741,0.2792,1.5962,0.9326,0.0765,0.0079,0.7283,1.212,0.0527,0.4944,2.9303,2.6178,0.6171,0.3573,0.905,1.3291,7.6374,8.9664,9.8714,5.247767602,6.496113709
5106,20.05999947,51.79999924,5.70446683,5106,8.7137,7.3178,9.2597,7.8183,24.9798,18.9193,7.5299,0.3097,1.7328,1.0032,0.0208,0.0018,0.5252,1.4086,0.124,0.6438,2.8556,2.6655,0.4493,0.1602,1.1122,1.521,7.2383,8.7593,9.8715,5.70446683,6.351844424
5106.5,19.7602005,52.28300095,6.036426767,5106.5,8.1704,6.7877,8.3053,7.8468,25.2172,20.4935,8.3521,0.3465,1.8399,1.0982,0.006,0.0028,0.4306,1.4146,0.227,0.8302,2.7149,2.3926,0.3291,0.0444,1.2118,1.5222,6.6653,8.1875,9.3993,6.036426767,6.027433409
5107,20.82439995,52.4905014,6.179038766,5107,7.2013,5.8397,7.4966,7.8476,26.2839,22.1191,9.2202,0.3872,1.9461,1.1905,0.0171,0.1188,0.448,0.9227,0.4834,1.1906,2.2427,1.6451,0.2346,0.0137,1.0768,1.2988,6.0406,7.3394,8.4162,6.179038766,5.622858152
5107.5,22.29080009,52.52930069,6.205704941,5107.5,6.3649,5.0191,6.8732,7.8518,30.7654,24.3334,10.4163,0.4389,2.0999,1.3376,0.0586,0.3446,0.5227,0.5241,0.6396,1.4937,1.7248,1.178,0.2385,0.0044,0.8589,1.0692,5.4833,6.5525,7.4114,6.205704941,5.190632944
5108,23.65480042,52.37480164,6.099520025,5108,5.9873,4.6479,6.0849,7.8814,36.1849,27.6679,11.9916,0.5078,2.363,1.528,0.1651,0.525,0.6112,0.2523,0.819,1.5222,1.1961,0.7073,0.1418,0.0009,0.8259,0.982,4.7801,5.7622,6.5881,6.099520025,4.772267129
5108.5,25.85320091,51.79840088,5.703368302,5108.5,5.5184,4.1862,5.2852,7.8734,42.3996,31.4905,13.5708,0.5688,2.7048,1.7572,0.1345,0.5031,0.7491,0.1708,0.9311,1.3096,0.9015,0.5248,0.08,0.0001,0.9795,1.1513,3.9281,5.0794,6.0589,5.703368302,4.44115172
5109,27.99160004,51.1006012,5.223780891,5109,5.2806,3.9518,5.0315,7.8907,46.9263,32.1377,13.8186,0.5675,2.7739,1.8449,0.0246,0.3483,0.9233,0.3075,1.0587,0.8319,0.5985,0.3453,0.0307,0,1.2018,1.4133,3.1288,4.5422,5.744,5.223780891,4.070893829
5109.5,30.93190002,50.58760071,4.871203236,5109.5,5.1654,3.8382,4.8931,7.9036,44.9433,30.6076,12.8943,0.5195,2.6927,1.769,0.0284,0.3513,0.9743,0.4952,0.915,0.656,0.5957,0.2374,0.0098,0.0006,1.373,1.5118,2.8419,4.3537,5.7267,4.871203236,3.857677189
5110,35.02130127,49.58739853,4.183779058,5110,4.9878,3.663,4.9835,7.9003,37.5229,27.6695,11.6355,0.4617,2.4415,1.6297,0.1803,0.5462,1.0321,0.7953,0.6382,0.649,0.6307,0.1352,0.0111,0.0188,1.4436,1.4094,3.0049,4.4143,5.8579,4.183779058,3.858680538
5110.5,40.07260132,49.06399918,3.824054417,5110.5,5.2548,3.9264,5.6826,7.8895,32.8799,25.3363,10.6138,0.416,2.2415,1.5112,0.3899,0.6616,0.8268,0.9792,0.5479,0.7344,0.6484,0.0778,0.0305,0.0417,1.5451,1.138,3.2504,4.3884,5.9335,3.824054417,3.757271627
